route_id,agency_id,route_short_name,route_long_name,route_type,route_color,competent_authority,route_desc
d1ebcf6eb6ac79fcf2468cb3958cc5ca,60,32,Tamsalu - Rakvere,3,3bb5db,Lääne-Viru MV,"Liini komentaarid:<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi<br>Väljumiste kommentaarid:<br>Väljumine 7:35: Koolipäevadel läbib liin Järva-Jaanis peatust Kooli"
df4a42d24a0ff74a7a2c18b7d80e4dcd,60,32,Otepää - Valgjärve - Saverna,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel.<br>TASUTA"
c7ee034cc8199a9acb6be5ddc125916b,50,32,Narva - Riigiküla - Narva-Jõesuu - Sinimäe - Sillamäe,3,3bb5db,Ida-Viru MV,"Liini komentaarid:<br>TASUTA"
90f0c00b4afd482da1270faff3800e22,60,3201,Kuressaare-Aste-Asuka-Panga-Mustjala-Aste-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
759e8bf7a4ce65cc701c75efbbd9b70f,60,3301,Kuressaare-Upa-Kaarma-Haamse-Aste-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>liin on käigus iga päev"
cf469b9ef1646ab0cbc14d85ad5f65ff,60,3204,(TAGARANNA tellimisel)Mustjala-Randvere-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel<br>Tagaranna Mustjala lõik on tellimise alusel hel dispetserile 24 h ette  631 02 62 või 5 295 603"
de3464a679fc76bbf1edb6f68a56a23b,60,3207,Kuressaare-Aste-Hakjala,3,3bb5db,Saare MV,"Liini komentaarid:<br>liin on käigus riiklikel pühadel pühapäevase graafikuga"
719219628436aff21fe8c9a3a98e1349,60,3208,Hakjala-Aste-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>riiklikel pühadel kehtib pühapäevae graafik"
8762457a27b58072b1bb47d053e49151,60,3209,Kuressaare-Aste-Hakjala,3,3bb5db,Saare MV,"Liini komentaarid:<br>liin on käigus iga päev"
786de298bd807be77fe5126a80c60ad8,60,321,Tartu - Kambja - Vissi - Kammeri,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Käigus esmaspäevastel koolipäevadel<br>TASUTA"
214f1a3ed1dd654ae814127a8a58de23,317,321,Haapsalu - Vana-Vigala - Pärnu,3,3bb5db,Lääne MV,
aa77804668b9de9d8994ef6e612732d8,60,3210,Hakjala-Aste-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>liin on käigus  iga päev"
ee2fa1c7ad6bd91c327a2f3daef46249,60,3211,Kuressaare-Aste-Hakjala,3,3bb5db,Saare MV,"Liini komentaarid:<br>liin on käigus iga päev"
cf895e948a7a7f5334b76632acd8f9b4,60,3212,Hakjala-Aste-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin on käigus iga päev"
3f85fda15e9011eeaf850984f6ce60c9,60,3213,Kuressaare-Võhma-Panga-Asuka-Metsküla-Järise-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>liin on käigus iga päev"
d4708361376ed31be4eb8c080a2ef9e0,60,3214,Kuressaare-Aste-Hakjala-Kaisvere-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
a4d59667a49cbfe936a1a1f45bb6c5ce,100075,322,Tallinn - Jõhvi - Sillamäe - Narva,3,660000,Maanteeamet,
07b5e54979d5fd1a5a4f97447e1799f7,60,322,Kammeri - Vissi - Kambja - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>Käigus esmaspäevastel koolipäevadel"
c4e9fc0d35cee04ef22f635e14388161,100075,323,Tallinn - Jõhvi - Toila - Sillamäe - Narva-Jõesuu - Narva,3,660000,Maanteeamet,
042e3214ebb87b247a76d3aaf0f3cde8,60,323,Tartu - Aarike - Kambja - Pangodi - Otepää,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
278d397513814255ff28b65d6ceea0c5,60,324,Otepää - Pangodi - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
27f87a9f81f5982bc30f1cbddcf6315d,50,324,Pärnu - Lõpe - Lihula,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 13:45: Käigus tööpäevadel"
f6f2a568df490e2bc1e10fd926ba56b6,60,325,Tartu - Kambja - Otepää,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
4810eca896a30b2dd2223fb4709268bc,50,325,Pärnu - Lõpe - Lihula - Virtsu,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 7:05: Kohustuslik kohtumine liiniga L22 Koti peatuses kell 8:33"
acbcf98a8a63a5f81737d4bf35b16589,60,326,Tallinn - Rakvere,3,660000,Maanteeamet,
18d140bfa4d1c9cbb228d855d528a766,60,326,Otepää - Pangodi - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus riigipühadel"
8b6787a239c1bc11a90e53292b242330,50,326,Pärnu - Varbla - Vatlamäe - Koti,3,3bb5db,Pärnu MV,"Liini komentaarid:<br>Linnuse, Lõo, Karuse ja Kotiristi peatusi teenindatakse ettetellimisel tel 449 9060<br>Väljumiste kommentaarid:<br>Väljumine 18:00: käigus ka reedeti perioodil 01.05-31.08<br>Väljumine 18:00: käigus talveperioodil 01.09-30.04"
86993a4065d24dc6b409510992d7018d,60,327,Rakvere - Tallinn,3,660000,Maanteeamet,
a19c930b23abba164e0a649d89b13a1e,60,328,Tartu - Kammeri - Lätiküla - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA"
f8262017a5e71623cae98fe999b36bef,60,329,Tartu - Kammeri - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Käigus reedestel koolipäevadel<br>TASUTA"
662e183ccd8861043cb87e01234e5a28,50,329,Pärnu - Vana-Vigala - Jaama,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 8:20,9:40: käigus esmaspäeviti Vana-Vigala Tehnika- ja Teeninduskooli õppeperioodil 01.09.-30.06."
1d51cb045971c3a3926ff44fdf4b6fca,60,32A,Tõrva  - Riidaja - Pikasilla - Tõrva,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel"
32d984c83969689985154605d536ed55,60,32B,Tõrva - Pikasilla - Riidaja - Tõrva,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Riigipühadel on liin käigus pühapäevase graafiku alusel"
9347dc70cbeb6b310e32fba6a542f750,60,32C,Tõrva - Härma - Riidaja - Helme - Tõrva,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel<br>Neljapäeviti on liin käigus ainult koolivaheaegadel ja eriolukorra perioodil"
d0d67fee317901da04324833ac9e2200,60,32E,Tõrva  - Riidaja - Pikasilla - Tõrva,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus neljapäeviti"
143aeb29056eb0a7eab673870bc6a804,60,32G,Tõrva - Riidaja - Reti - Pikasilla - Tõrva,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel"
15a2a0f9142bf2c1dd2eb78957ec2c99,60,32H,Tõrva - Pokardi - Tõrva,3,3bb5db,Valga MV,
abc6c9f10daf9d3812543888ae0c8a2e,56,33,Männiku - Kopli,3,de2c42,Tallinna TA,
99958e1df2e2c5077b9ec421e486b6d4,71,33,Märjamaa - Mõisamaa - Valgu - Päärdu - Nurtu,3,3bb5db,Rapla MV,
8b8b1068406a5d13c0aa0f6fba39ddf3,100046,33,Paide bussijaam - Koigi - Kikevere -Imavere - Eistvere mõis,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel<br>TASUTA"
cb44fd4c1ed9ed68381d2e8df3c70700,60,33,Rakvere - Mahu - Viru-Nigula - Kunda,3,3bb5db,Lääne-Viru MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
bf908d1f7886e6d24baea4470cb60c34,60,33,Kanepi - Karste - Kaagvere - Otepää,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel.<br>TASUTA"
7948d9102e7a1c20ac8c80dbe14c77c6,100073,33,Sillamäe - Narva-Jõesuu,3,3bb5db,Ida-Viru MV,"Liini komentaarid:<br>TASUTA<br>Riigipühadel kehtib pühapäevane sõiduplaan<br>Väljumiste kommentaarid:<br>Väljumine 6:45: Väljumisel Narva-Jõesuust kl 6:45 on Sillamäe bussijaamast võimalus ilma ümberistumiseta jätkata sõitu kl 7:10 liiniga nr 33B, mis teenindab Vaivara jaama."
5d77cf996a831f9a31ddae2cc1e17fc2,317,33,Haapsalu - Turvalepa - Uugla - Linnamäe,3,3bb5db,Lääne MV,"Liini komentaarid:<br>TASUTA"
c510a6e18566c6cd62746e394391eeda,50,33,Tammuru - Seljametsa - Pärnu,3,3bb5db,Pärnu MV,"Liini komentaarid:<br>Pärnusse jõudmisel nõudepeatus sõitjate väljumiseks MERE<br>TAMMURU, VASKRÄÄMA TEE ja MÄNNITUKA peatustest sõita soovija peab ette helistama eelneval päeval hiljemalt kell 18:00 telefonil 449 9060"
28899d8519fd92ebea5ac0c9833a3e1d,220,330,Tallinn - Rakvere,3,660000,Maanteeamet,
dd0b5bf84c933d78912a048edc37db47,50,92-2,Pärnu - Tori - Vihtra - Vändra,3,3bb5db,Pärnu MV,
48d8ce43e19dc79d8f4fab6b2c76ad9d,60,3302,Kuressaare-Kaarma-Hakjala-Aste-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel<br>TUISU TALU *liisatud nõudmisel helistades dispetšerile ette eelmisel päeval 		<br>liin on käigus talveperioodil"
91c7aff9bb1131ed22a8f50bd00f7f91,60,3304,Kuressaare-Aste-Kaarma-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
6e74b8acaafe3b73f9c8f794fb2cd6eb,60,3305,Kuressaare-Aste-Hakjala-Kaarma-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
59a587a5f5672fb43a518aba43a3c5a1,60,3306,Kuressaare-Upa-Kaarma-Haamse-Aste-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>riiklikel pühadel kehtib pühapäevane graafik"
26486e1c32d026631da5bd0006883037,60,331,Tartu - Aarike - Kammeri - Pangodi - Lutike,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>Ümbersõit seoses remonttöödega, buss hilineb. Läbimata jäävad KESKKÜLA, KIISA, RÕIKA, SAVI, PANGODI, KOIDU, KAVANDUja KAMMERI  peatused."
d1a42f6ea36eede10722935ffc3ffa31,50,331,Pärnu - Kergu - Järvakandi,3,3bb5db,Pärnu MV,
40bd7289fe1a648c4d263462e51714d9,60,332,Lutike - Pangodi - Kammeri - Kambja - Aarike - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
f68c3b05feac6ab35e6af9c216a11202,50,332,Eidapere raudteejaam - Vändra,3,3bb5db,Pärnu MV,"Liini komentaarid:<br>Liin on käigus tööpäevadel.<br>Väljumiste kommentaarid:<br>Väljumine 7:20: Alates 01.08.2021 käigus koolipäevadel, koolivaheaegadel reisi tellimiseks helistada hiljemalt eelneval päeval kuni 18:00 telefonil 4499060"
f2764b54f68e445a32fde09982ffa89b,60,333,Tartu - Kambja - (Kammeri) - (Pangodi),3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA<br>Sissesõit väljumiseks reisijate soovil VEDUSILLA, LUBJA, PAALIMÄE, RAANITSA, VISSI, PUNTUSE, KAMMERI, KAVANDU, KOIDU ja PANGODI peatustesse"
431a2c4446b31aa5e633effbe1121d51,50,333,Pärnu - Tootsi - Vändra - Lelle - Rapla,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 5:35: Tootsis kell 06.19 kohtumine liiniga nr 98, Raplasse saabumisel sõitjate väljumiseks lisapeatused MAHLAMÄE ja KESKLINNA<br>Väljumine 12:50,16:20: Raplasse saabumisel sõitjate väljumiseks lisapeatused MAHLAMÄE ja KESKLINNA"
56f5778b13e866466516e388296e77ef,60,334,Lutike - Kambja - Aarike - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus riigipühadel"
70a7d1426e91c76a6cf47b0a16f00fca,50,334,Pärnu - Märjamaa,3,3bb5db,Pärnu MV,"Liini komentaarid:<br>liin on käigus tööpäevadel"
25656ea37b2cbfd3fe45b3fbc2abf74e,60,335,Tartu - Lätiküla - Nõo - Luke - Elva,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA"
19cf34f7db1f44d06e4e97880407c181,50,335,Vändra - Järvakandi - Rapla - Kohila - Tallinn,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 6:40: Linnamaa peatuses 7:06 kohtumine maakonnaliiniga nr 97"
d580bac0d7bdad0ea69f25e11b20eb3a,60,336,Tartu - Pangodi - Nõo,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Käigus koolipäevadel<br>NÕO peatuses võimalik ümber istuda liinile 407<br>TASUTA"
92351fb1d6b6dbeef0935c9419949ade,50,336,Pärnu - Pärnu-Jaagupi - Märjamaa - Tallinn,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 17:10: Lisapeatused Märjamaal KIRIKUVÄRAVA ja JAAMA, Pärnus HÄRMA<br>Väljumine 21:15: Lisapeatused Märjamaal JAAMA ja KIRIKUVÄRAVA, Tallinnas JÄRVE"
11145d46ebd0ece22d6e70e18304b981,60,338,Lennujaam - Tõrvandi -Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA"
82eec5627bcb15019b933286e9e62b27,60,339,Tartu - Tõrvandi - Lennujaam - (Kambja),3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>Sissesõit väljumiseks reisijate soovil REOLA, UHTI, LEPIKU, TATRA, KERAAMIKA ja KAMBJA peatustesse<br>Ettetellimine sisenemiseks REOLA, UHTI, LEPIKU, TATRA ja KERAAMIKA peatustest hiljemalt kell 17:30 telefonil 6404000"
3f2f44e10d5bad28308f7a30b74d6076,60,33A,Tõrva  - Riidaja - Pikasilla - Tõrva,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
74f131d2baf681228f42ca7936794808,100073,33A,Narva-Jõesuu - Sillamäe - Viivikonna - Sirgala - Sillamäe,3,3bb5db,Ida-Viru MV,"Liini komentaarid:<br>Riigipühadel kehtib pühapäevane sõiduplaan<br>TASUTA<br>Väljumiste kommentaarid:<br>Väljumine 13:50: VAIVARA JAAMA peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel."
76429a682ea5f458f9a15841eb445942,60,33B,Tõrva  - Riidaja,3,3bb5db,Valga MV,"Liini komentaarid:<br>Liin on käigus ainult koolipäevadel<br>TASUTA"
cf1366b8487d8fc05935babf9a431c22,100073,33B,Sillamäe - Sirgala - Viivikonna - Sillamäe - Narva-Jõesuu,3,3bb5db,Ida-Viru MV,"Liini komentaarid:<br>TASUTA"
32c00781c8b0a594d84b423525b35534,100046,33L,Imavere - Käsukonna - Koigi - Taadikvere - Imavere,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>Liin on käigus koolipäevadel<br>TASUTA<br>Liin ei ole käigus riigipühadel"
da2e2ec66498b88da53e54368e2674b3,100047,34,Jäähall-Ivuska,3,de2c42,Narva LV,"Liini komentaarid:<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi<br>Paberpilet bussijuhilt ostes on tervel liinil 1€"
123267ef46adbd0bbdbf5a486e4c9376,100046,34,Gagarini - Silmet,3,de2c42,Sillamäe LV,
d3bc29af3870e2eb7328870cb2b1dbd7,71,34,Märjamaa - Päärdu - Valgu - Raikküla - Rapla,3,3bb5db,Rapla MV,
1e26fffb66c1ea7edd0a8a2ce368bc9f,100047,34,Viljandi - Väluste - Mustla,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi<br>Viljandisse saabumisel ja väljumisel peatused ""Kesklinna kool"" ja ""Kösti""<br>Väljumiste kommentaarid:<br>Väljumine 18:10: Peatus ""Viiratsi"" teenindatakse nõudepeatusena väljumiseks reisijate soovil.<br>Väljumine 15:00: Koolipäevadel alustab liin peatusest ""Tarvastu Gümnaasium"""
125749c72f22794e70ef14198ee14696,100046,34,Imavere - Koigi - Paide bussijaam,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel<br>TASUTA<br>Väljumiste kommentaarid:<br>Väljumine 17:17: Käigus suvevaheajal<br>Väljumine 13:10: Käigus tööpäevadel v.a. suvine koolivaheaeg<br>Väljumine 16:15: Käigus koolipäevadel<br>Väljumine 17:03: Käigus koolipäevadel<br>Väljumine 16:15: Käigus suvevaheajal<br>Väljumine 16:15: Käigus sügis-,talve-,kevadvaheajal<br>Väljumine 16:59: Käigus suvevaheajal<br>Väljumine 16:15: Käigus suvevaheajal<br>Väljumine 16:59: Käigus sügis-,talve-,kevadvaheajal"
e30ba054658888f4d1eefd1b363a5969,60,34,Tamsalu - Karitsa - Rakvere - Lasila,3,3bb5db,Lääne-Viru MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
239a9d65950b35e7cd6388b6aaca3177,60,34,Valga - Puka - Otepää,3,3bb5db,Valga MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel<br>TASUTA"
271d320c4d19433e0db4161e54150fbe,60,417,Elva - Arbimäe - Nõo - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus riigipühadel"
409e0aa7af74d869109e1d1fd9ea837b,317,34,Linnamäe - Herjava - Uuemõisa - Haapsalu,3,3bb5db,Lääne MV,"Liini komentaarid:<br>Liin on riigipühadel käigus pühapäevase sõiduplaani alusel<br>TASUTA"
8203fe203a01bddfdf9b7cb36c72917f,60,340,Ülenurme keskus - Tõrvandi -Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA"
302043a3cbb37df326d8d4f39bca38a5,100075,341,Tartu - Jõhvi - Sillamäe - Narva,3,660000,Maanteeamet,
29119a2c94a5bd6e04087ffafa1da64d,60,341,Tartu - Tõrvandi - Ülenurme keskus,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA"
fce85807a0ac27c4ac945bd00cc94858,60,342,Tartu - Lennujaam - Uhti keskus - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
4d688d6fc4a65d7fd274a21ec23888c2,60,343,Tartu - Lennujaam - Uhti keskus - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA"
1e44588e2dbc180b2bd2ae712454c16b,60,344,Lennujaam - Tõrvandi -Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Käigus ka  riigipühadel<br>TASUTA"
ac2822c01d9a34762bce51595dbce489,60,346,Pärnu - Tõrva - Tartu,3,660000,Maanteeamet,
d8a91b4985ebfc203140f332bfc54794,50,347,Pärnu - Vändra - Suure-Jaani - Viljandi - Tartu,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 15:35: lisapeatus sõitjate väljumiseks KESKLINNA KOOL Viljandis.<br>Väljumine 8:30: lisapeatused sõitjate väljumiseks EERIKA, MAARJAMÕISA ja PAULUSE Tartus"
0b4f9f34ba1be44c528c67f05c87f7a6,317,348,Pärnu - Paide - Rakvere,3,660000,Maanteeamet,
9cce4ec1c77ae92638abae5373386636,60,348,Tartu - Lennujaam - Hobunurme - Haage - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
ff12774bb0fb786ed554242d550db47c,60,349,Tartu - Tõrvandi - Ülenurme keskus - Tõrvandi - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA"
c17fae9d4973e9b2a5ddb36de84cfe85,56,34A,Viru keskus - Muuga aedlinn,3,de2c42,Tallinna TA,
cbb331ae91651adb6aef5c001aa73197,60,34A,Põlva - Puskaru - Põlgaste - Kanepi,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Riigipühadel käigus vastavalt nädalapäevale.<br>TASUTA"
ab7bbabfe2cce2f2e3972f47727620c1,317,34A,Taebla - Herjava - Uuemõisa - Haapsalu,3,3bb5db,Lääne MV,"Liini komentaarid:<br>TASUTA"
60eff4ac071008e4765e6bc2af2459d2,60,34B,Kanepi - Põlgaste - Puskaru - Põlva,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Riigipühadel käigus vastavalt nädalapäevale.<br>TASUTA"
571c9c6659c3d0ff1b9e831826ac8910,56,35,Viru keskus - Seli,3,de2c42,Tallinna TA,
6c8aefb84a175661e81244cb4844ec1c,71,35,Märjamaa - Kivi-Vigala,3,3bb5db,Rapla MV,
ffa29823540bdb48f452c445307b49c7,100047,35,Viljandi - Mõnnaste - Mustla - Mõnnaste - Viljandi,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riiklikel pühadel<br>Peatused ""Kösti"" ja ""Kesklinna kool"" Viljandisse saabumisel reisijatele väljumiseks ja Viljandist väljumisel reisijatele sisenemiseks"
e8c19fb0f0933bd19606dd8518f271ef,60,35,Rakvere - Sagadi - Võsu - Käsmu,3,3bb5db,Lääne-Viru MV,
be3df5b17002bd1e919587faa027c6cd,317,35,Haapsalu - Taebla - Nigula - Linnamäe,3,3bb5db,Lääne MV,"Liini komentaarid:<br>TASUTA"
bf5aaa0a1ac99e1600033e4662314350,60,350,Viljandi - Tartu,3,660000,Maanteeamet,"Liini komentaarid:<br>Liin  ei ole käigus riiigipühadel."
c689c6492324ef1669f320110f439351,60,350,Tartu - Tõrvandi - Ülenurme keskus - Tõrvandi - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
413b2d8ec6ef5e7ed5fb47ce0a508256,60,351,Tartu - Tõrvandi - Uhti keskus - Kambja,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
0f849fc8feeabbf86b04b7f153e36132,60,352,Tartu - Tõrvandi - Kambja - Tõrvandi - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
4fc2a3ef8d93808cc6fd5ef8fd0999cc,50,352,Pärnu - Suure-Jaani - Põltsamaa - Jõgeva,3,3bb5db,Pärnu MV,
140dc6abd2bd8934788669ec2efd3b8c,60,355,Pärnu - Märjamaa - Tallinn,3,660000,Maanteeamet,
c099887122050bc51704190b424fef97,60,355,Tartu - Pangodi - Nõo - Luke - Elva,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>NÕO peatuses võimalik ümber istuda liinile 407<br>Ei ole käigus koolipäevadel"
999debeccc0508b81efd93f691c6cd66,60,356,Otepää - Pangodi - Kammeri - Kambja - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>Käigus ka riigipühadel"
508a37228da8f459281bbd20448cdd1a,60,357,Pärnu - Tallinn,3,660000,Maanteeamet,
549a13d17f2e1a88279e97210bc788bc,60,357,Tartu -  Kambja - Pangodi - Otepää,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
07bacbd77c5d029b10726313b1ad94d4,60,358,Pärnu - Pärnu-Jaagupi - Vigala - Märjamaa - Tallinn,3,660000,Maanteeamet,
9bb09b3bfa6b5b174b9b5320d130eb64,60,358,Otepää - Pangodi - Kambja - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
1e0ea2496cd012b098c8ce2b162a3c60,60,359,Kambja - Tõrvandi - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
d63f198e0dbce4a31e1a61ca91e169c4,100046,35A,Paide - Peetri - Järva-Jaani,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>TASUTA<br>Käigus suvisel koolivaheajal E,K,N<br>Ei ole käigus riigipühadel"
e7732316f3e0d4b6df644d973e5af3ee,60,35A,Põlva - Puskaru - Põlgaste - Kanepi - Otepää,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Riigipühadel käigus vastavalt nädalapäevale.<br>TASUTA"
bd51c89155629e7b1c98273b0ca3dcbf,60,35A,Valga - Sangaste - Sarapuu - Sihva - Otepää,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel<br>Keeni kooli peatust teenindatakse ainult koolipäevadel"
40567cdb152b5d9b2f54d17babf27483,317,35A,Haapsalu - Taebla - Turvalepa - Nigula - Linnamäe,3,3bb5db,Lääne MV,"Liini komentaarid:<br>TASUTA"
b27198791bf9c0efa6a174f80d0c7d7e,100046,35B,Paide - Roosna-Alliku - Järva-Jaani,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus riigipühadel"
770adcf45369209d0cc9994bd7a4f1a3,60,35B,Otepää - Kanepi - Põlgaste - Puskaru - Põlva,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Riigipühadel käigus vastavalt nädalapäevale.<br>Põlvasse saabumisel ümberistumisvõimalus liinile 99G (20:00 Põlva - Tartu).<br>TASUTA"
117ab60700a8b3e0ec9639eaeed113f8,60,35B,Otepää - Palu - Sangaste - Sarapuu - Valga,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Väljumiste kommentaarid:<br>Väljumine 15:50: Liin on  käigus koolivaheaegadel ja laupäeviti<br>Väljumine 15:30: Liin on käigus ainult koolipäevadel"
0fea3896f80863e641d5e194d981bf2e,100046,35C,Paide - Roosna-Alliku - Järva-Jaani - Ramma,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA<br>Suvevaheajal käigus T,R,L"
33c869ffcdbcd8c01d46790a0d8178be,60,418,Tartu - Külitse järve - Haage - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
54c712afdc9d98335dbec85ee67fc42c,60,35C,Valga - Sangaste - Pühajärve - Otepää,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
553e361bb3cab884969acfd15690cf2f,100046,35D,Paide - Peetri - Järva-Jaani - Ramma,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus suvevaheajal"
71f07a2666310b74783122ee5c20454a,100046,35E,Paide - Peetri - Järva-Jaani,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus riigipühadel"
ee4cc3e4b48b8ad1a03334e7272c47b0,100046,35F,Paide - Peetri - Järva-Jaani,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus riigipühadel"
1e5500242f998719da18c4fc0e7e72d8,100046,35G,Paide - Peetri - Järva-Jaani - Karinu,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>TASUTA"
